match_api_id,home_team_api_id,away_team_api_id,season,date,result_label,away_Attacker_rating,home_Attacker_rating,away_Defender_rating,home_Defender_rating,away_Goalkeeper_rating,home_Goalkeeper_rating
1778080,8372,10205,2014/2015,9/24/14 0:00,DRAW,72.5,70.33333333,74.5,71,79,74
1778081,8370,8315,2014/2015,9/24/14 0:00,HOME_WIN,80,68.33333333,78.66666667,73.33333333,78,71
1778082,7878,8581,2014/2015,9/24/14 0:00,AWAY_WIN,72,69,72.4,73.4,72,76
1778083,9864,8634,2014/2015,9/24/14 0:00,DRAW,89.5,0,77.5,74.25,83,73
1778084,8305,9864,2014/2015,9/28/14 0:00,HOME_WIN,76,75.5,74.25,72,73,79
1778085,7869,8558,2014/2015,9/28/14 0:00,DRAW,73.5,75,70.75,69.2,80,67
1778086,8560,10267,2014/2015,9/28/14 0:00,DRAW,80,79.5,76.8,75.33333333,81,70
1778087,9906,8302,2014/2015,9/27/14 0:00,HOME_WIN,81,83,75.4,80.75,81,80
1778088,9783,9865,2014/2015,9/28/14 0:00,AWAY_WIN,71.5,75,71,71.8,74,75
1778089,10268,9910,2014/2015,9/26/14 0:00,AWAY_WIN,76.33333333,72,72.5,72.5,72,76
1778090,10205,8633,2014/2015,9/27/14 0:00,AWAY_WIN,87.66666667,75.5,82.25,75.5,84,79
1778091,8315,8372,2014/2015,9/27/14 0:00,DRAW,68.5,78,69.5,79,74,78
1778092,8581,8370,2014/2015,9/27/14 0:00,AWAY_WIN,74.5,72,74,72.5,74,72
1778093,8634,7878,2014/2015,9/27/14 0:00,HOME_WIN,66,81.66666667,73.4,80.5,76,83
1778094,8305,7869,2014/2015,10/3/14 0:00,DRAW,75,77,69.2,71,67,79
1778095,8558,8560,2014/2015,10/5/14 0:00,HOME_WIN,79.5,75.5,76.25,70.75,70,80
1778096,10267,9906,2014/2015,10/4/14 0:00,HOME_WIN,82.5,80,80.5,76.8,80,81
1778097,8302,9783,2014/2015,10/5/14 0:00,HOME_WIN,72,80,71.8,77.25,75,81
1778098,9865,10268,2014/2015,10/4/14 0:00,DRAW,73.5,73,72.5,71,76,74
1778099,9910,10205,2014/2015,10/5/14 0:00,AWAY_WIN,79.5,76.33333333,71.5,72,79,72
1778100,8633,8315,2014/2015,10/5/14 0:00,HOME_WIN,73.5,87.66666667,78.66666667,82.75,78,84
1778101,8372,8581,2014/2015,10/4/14 0:00,DRAW,72,71,71.4,70.75,71,74
1778102,8370,8634,2014/2015,10/4/14 0:00,AWAY_WIN,81.66666667,74.5,80.75,73,83,74
1778103,9864,7878,2014/2015,10/4/14 0:00,HOME_WIN,72,72,73.4,74.5,76,73
1778104,7869,9864,2014/2015,10/18/14 0:00,AWAY_WIN,68,75,75,68.2,73,67
1778105,8560,8305,2014/2015,10/20/14 0:00,AWAY_WIN,0,78.33333333,72,73,79,71
1778106,9906,8558,2014/2015,10/19/14 0:00,HOME_WIN,75.5,83,70.75,77.75,80,80
1778107,9783,10267,2014/2015,10/19/14 0:00,HOME_WIN,79.5,74,77,73,75,71
1778108,10268,8302,2014/2015,10/19/14 0:00,AWAY_WIN,78.5,70.66666667,78,72.5,80,76
1778109,10205,9865,2014/2015,10/19/14 0:00,HOME_WIN,73,79.5,71.25,72.33333333,74,79
1778110,8315,9910,2014/2015,10/18/14 0:00,DRAW,76.66666667,80,72,78.66666667,72,78
1778111,8581,8633,2014/2015,10/18/14 0:00,AWAY_WIN,86.33333333,0,79,71.2,84,71
1778112,8634,8372,2014/2015,10/18/14 0:00,HOME_WIN,0,89.5,70.8,82.2,75,83
1778114,7869,8560,2014/2015,10/25/14 0:00,DRAW,78.33333333,75,73,67.4,71,67
1778115,8305,9906,2014/2015,10/26/14 0:00,AWAY_WIN,82.5,0,80.75,72,80,79
1778116,8558,9783,2014/2015,10/26/14 0:00,DRAW,74,71,73,70.75,71,80
1778117,10267,10268,2014/2015,10/25/14 0:00,HOME_WIN,73,79.5,72,77,76,81
1778118,8302,10205,2014/2015,10/26/14 0:00,HOME_WIN,79.5,78.66666667,73.66666667,78,79,80
1778119,9865,8315,2014/2015,10/25/14 0:00,AWAY_WIN,80,73,77.75,71.25,78,74
1778120,9910,8581,2014/2015,10/24/14 0:00,HOME_WIN,72,74.33333333,72.33333333,73.33333333,71,72
1778121,8633,8634,2014/2015,10/25/14 0:00,HOME_WIN,89.33333333,87.66666667,82.5,82.75,83,84
1778122,8372,7878,2014/2015,10/25/14 0:00,DRAW,64,69.5,73.4,71,76,75
1778123,9864,8370,2014/2015,10/26/14 0:00,HOME_WIN,73,68,75.33333333,75,74,73
2030082,8581,9910,2015/2016,8/23/15 0:00,AWAY_WIN,79,77,77,74.4,69,75
2030083,9906,8306,2015/2016,8/22/15 0:00,HOME_WIN,73,83.5,71,81.5,68,81
2030084,9864,8302,2015/2016,8/21/15 0:00,DRAW,79,73.5,80,75.25,78,78
2030085,8315,8634,2015/2016,8/23/15 0:00,AWAY_WIN,92,67.5,82.75,80.66666667,83,79
2030086,7878,8372,2015/2016,8/24/15 0:00,AWAY_WIN,71.5,75,73,71,75,77
2030088,8603,10205,2015/2016,8/23/15 0:00,DRAW,79,76.5,77.33333333,72.75,76,75
2030089,9869,8633,2015/2016,8/23/15 0:00,DRAW,85.5,73,83,74,79,76
2030090,9783,8560,2015/2016,8/22/15 0:00,DRAW,78.5,74,76.25,74.6,79,76
2030091,8370,10267,2015/2016,8/22/15 0:00,DRAW,78,73.66666667,78.4,74.75,78,75
2030172,8372,8370,2015/2016,11/1/15 0:00,HOME_WIN,72.5,72,74.75,71.66666667,75,71
2030173,8305,8634,2015/2016,10/31/15 0:00,AWAY_WIN,83.66666667,71,84,74.5,83,77
2030174,10205,8302,2015/2016,10/31/15 0:00,HOME_WIN,79,77.5,78.5,77.33333333,75,76
2030175,8633,8306,2015/2016,10/31/15 0:00,HOME_WIN,0,85.5,71.5,80.25,75,80
2030176,8560,9910,2015/2016,10/31/15 0:00,AWAY_WIN,80,79.5,77,74.75,76,79
2030177,10267,8581,2015/2016,10/31/15 0:00,HOME_WIN,71,80,73.8,79,75,73
2030178,9783,9906,2015/2016,10/30/15 0:00,DRAW,83.5,78,81.75,74.5,81,76
2030179,9869,9864,2015/2016,11/1/15 0:00,HOME_WIN,74.5,74,75.75,74.33333333,79,76
2030180,8603,8315,2015/2016,11/1/15 0:00,AWAY_WIN,77.5,76,79.75,72,79,77
2030181,8558,7878,2015/2016,11/1/15 0:00,DRAW,72.5,78,72.66666667,72.25,77,70
2030182,8372,8305,2015/2016,11/7/15 0:00,HOME_WIN,74,71.66666667,74.75,71,77,75
2030183,8634,10205,2015/2016,11/8/15 0:00,HOME_WIN,79,84,78.66666667,84,76,83
2030184,8302,8633,2015/2016,11/8/15 0:00,HOME_WIN,93,79,81.75,78.5,80,75
2030185,8306,8560,2015/2016,11/6/15 0:00,HOME_WIN,78.66666667,76,76,71.5,79,75
2030186,9910,10267,2015/2016,11/7/15 0:00,AWAY_WIN,80,80,78.8,77,73,76
2030187,8581,9783,2015/2016,11/7/15 0:00,DRAW,78,71,75.25,74.2,76,75
2030188,9906,9869,2015/2016,11/8/15 0:00,HOME_WIN,74,83.5,75,82.25,76,81
2030189,9864,8603,2015/2016,11/7/15 0:00,AWAY_WIN,79,74.5,72.6,76.25,77,79
2030190,8315,8558,2015/2016,11/8/15 0:00,HOME_WIN,78,77.5,75,78.66666667,70,79
2030191,8370,7878,2015/2016,11/7/15 0:00,HOME_WIN,75,74,74.33333333,74.75,77,75
2030192,8305,8370,2015/2016,11/23/15 0:00,DRAW,73,74,74.25,72.5,70,77
2030193,10205,8372,2015/2016,11/22/15 0:00,DRAW,71.66666667,78,72.5,78,71,76
2030194,8633,8634,2015/2016,11/21/15 0:00,AWAY_WIN,89.5,88.66666667,84,83.25,83,81
2030196,8560,8302,2015/2016,11/21/15 0:00,HOME_WIN,79,77,78.5,74,76,79
2030197,10267,8306,2015/2016,11/21/15 0:00,DRAW,76,77.5,70,80.75,75,74
2030198,9783,9910,2015/2016,11/21/15 0:00,HOME_WIN,80,76,77,75,76,76
2030199,9869,8581,2015/2016,11/22/15 0:00,AWAY_WIN,76,74,74.4,74,75,76
2030200,8603,9906,2015/2016,11/22/15 0:00,AWAY_WIN,81,79,81.75,73,81,77
2030201,8558,9864,2015/2016,11/21/15 0:00,HOME_WIN,75,78,76.25,75,79,70
2030202,7878,8315,2015/2016,11/22/15 0:00,HOME_WIN,82,66,79.75,74.33333333,79,77
2030203,8305,10205,2015/2016,11/29/15 0:00,HOME_WIN,0,72.5,75,74.5,76,77
2030204,8372,8633,2015/2016,11/29/15 0:00,AWAY_WIN,90,71,80.25,71.66666667,81,71
2030205,8634,8560,2015/2016,11/28/15 0:00,HOME_WIN,79.5,91,74,83.5,79,83
2030206,8302,10267,2015/2016,11/29/15 0:00,HOME_WIN,77.5,80,79.6,75.75,78,76
2030207,8306,9783,2015/2016,11/28/15 0:00,AWAY_WIN,76,76,75,70,76,75
2030208,9910,9869,2015/2016,11/28/15 0:00,HOME_WIN,74,78.66666667,74.33333333,75.33333333,76,76
2030209,8581,8603,2015/2016,11/27/15 0:00,AWAY_WIN,79,76,72.6,74.4,77,74
2030210,9906,8558,2015/2016,11/28/15 0:00,HOME_WIN,78,81,75,81.75,70,82
2030211,9864,7878,2015/2016,11/28/15 0:00,DRAW,66,75,74.33333333,75.75,77,79
2030212,8370,8315,2015/2016,11/29/15 0:00,AWAY_WIN,82,75,77.8,74,79,70
2030213,10205,8370,2015/2016,12/6/15 0:00,HOME_WIN,69.5,78,74.33333333,73.66666667,72,76
2030214,8633,8305,2015/2016,12/5/15 0:00,HOME_WIN,74,88.66666667,74.5,80,77,81
2030215,8560,8372,2015/2016,12/6/15 0:00,HOME_WIN,71.66666667,79.5,71.66666667,74,71,79
2030216,10267,8634,2015/2016,12/5/15 0:00,DRAW,91,77.5,84,78.8,83,74
2030217,9783,8302,2015/2016,12/5/15 0:00,DRAW,79,75.5,75.75,75,76,76
2030218,9869,8306,2015/2016,12/6/15 0:00,HOME_WIN,76,74,70.5,72.66666667,75,76
2030219,8603,9910,2015/2016,12/5/15 0:00,DRAW,80,79,75.5,72.6,76,70
2030220,8558,8581,2015/2016,12/7/15 0:00,DRAW,76,78,74.4,75,74,70
2030221,7878,9906,2015/2016,12/5/15 0:00,AWAY_WIN,81,69,81.75,72.66666667,82,77
2030222,8315,9864,2015/2016,12/6/15 0:00,DRAW,75,82,74.5,78.66666667,79,79
2030223,10205,8633,2015/2016,12/13/15 0:00,HOME_WIN,88.66666667,79,83.75,79,81,76
2030224,8305,8560,2015/2016,12/11/15 0:00,DRAW,79.5,72.5,75.5,74.5,79,77
2030225,8372,10267,2015/2016,12/13/15 0:00,DRAW,80,71.66666667,78.83333333,72,74,71
2030226,8634,9783,2015/2016,12/12/15 0:00,DRAW,76,85.33333333,74.83333333,84,76,83
2030227,8302,9869,2015/2016,12/12/15 0:00,HOME_WIN,72.5,80,72.66666667,75.75,76,76
2030228,8306,8603,2015/2016,12/12/15 0:00,HOME_WIN,77,76,74,70.5,77,75
2030230,8581,7878,2015/2016,12/12/15 0:00,AWAY_WIN,67.5,76,72.66666667,74.4,77,74
2030231,9906,8315,2015/2016,12/13/15 0:00,HOME_WIN,82,81.5,79,82,79,82
2030232,8370,9864,2015/2016,12/13/15 0:00,AWAY_WIN,72,74,74.8,74,79,72
2030233,8633,8370,2015/2016,12/20/15 0:00,HOME_WIN,75,88.66666667,76,83.75,72,81
2030234,8560,10205,2015/2016,12/20/15 0:00,AWAY_WIN,79,79,79,74,76,79
2030235,10267,8305,2015/2016,12/19/15 0:00,DRAW,71,80,74.5,79.4,77,74
2030236,9783,8372,2015/2016,12/19/15 0:00,HOME_WIN,71.66666667,78,72.66666667,75,71,76
2030237,9869,8634,2015/2016,2/17/16 0:00,AWAY_WIN,91.33333333,69,82,72,83,76
2030238,8603,8302,2015/2016,12/19/15 0:00,DRAW,79,79,77.75,73.4,76,77
2030239,8558,8306,2015/2016,12/19/15 0:00,HOME_WIN,76,76.5,69,74.75,75,70
2030240,7878,9910,2015/2016,12/20/15 0:00,AWAY_WIN,79,67.5,75.5,72.66666667,68,77
2030241,8315,8581,2015/2016,12/20/15 0:00,HOME_WIN,76,82,74.4,79.75,73,79
2030242,9864,9906,2015/2016,12/20/15 0:00,HOME_WIN,81.5,73.5,82,75.25,82,79
2030243,8633,8560,2015/2016,12/30/15 0:00,HOME_WIN,78,88.66666667,74.75,80.75,79,82
2030244,10205,10267,2015/2016,12/31/15 0:00,HOME_WIN,80.5,79,78,76.5,74,78
2030245,8305,9783,2015/2016,12/30/15 0:00,DRAW,78,74,75.25,74,76,77
2030247,8634,8603,2015/2016,12/30/15 0:00,HOME_WIN,76,91,74.4,82.25,77,83
2030248,8302,8558,2015/2016,12/30/15 0:00,HOME_WIN,78,79,74,77.75,70,76
2030249,8306,7878,2015/2016,12/30/15 0:00,HOME_WIN,70.5,0,72.66666667,70.5,77,75
2030250,9910,8315,2015/2016,12/30/15 0:00,AWAY_WIN,77.5,79,79.75,77,79,76
2030251,8581,9864,2015/2016,12/30/15 0:00,AWAY_WIN,73.5,73,75.66666667,73,79,73
2030252,8370,9906,2015/2016,12/30/15 0:00,AWAY_WIN,81.5,70.5,81.25,73.66666667,82,72
2030253,8370,8560,2015/2016,1/3/16 0:00,DRAW,80,65,74.75,74.33333333,79,72
2030254,10267,8633,2015/2016,1/3/16 0:00,DRAW,89.5,80,83.75,78.2,82,74
2030255,9783,10205,2015/2016,1/3/16 0:00,AWAY_WIN,79,78,79,75.25,78,76
2030256,9869,8305,2015/2016,1/4/16 0:00,AWAY_WIN,71,74.66666667,74,73,77,76
2030257,8603,8372,2015/2016,1/3/16 0:00,AWAY_WIN,71.5,79,73.33333333,74.25,71,77
2030258,8558,8634,2015/2016,1/2/16 0:00,DRAW,91.33333333,78,84,76.33333333,83,70
2030259,7878,8302,2015/2016,1/3/16 0:00,HOME_WIN,79.5,68.5,75.75,72.66666667,76,77
2030261,9864,9910,2015/2016,1/2/16 0:00,HOME_WIN,79,73.5,75.5,76,68,79
2030262,9906,8581,2015/2016,1/2/16 0:00,HOME_WIN,75,81.33333333,74.5,82.5,73,82
2030263,8560,10267,2015/2016,1/10/16 0:00,HOME_WIN,78,80,79.33333333,74.75,74,79
2030264,8633,9783,2015/2016,1/9/16 0:00,HOME_WIN,78,89.5,75.25,84,76,82
2030265,10205,9869,2015/2016,1/10/16 0:00,HOME_WIN,75,79,74.33333333,77.5,76,78
2030266,8305,8603,2015/2016,1/9/16 0:00,HOME_WIN,77,75,74,74,77,77
2030268,8634,7878,2015/2016,1/9/16 0:00,HOME_WIN,68.5,91.33333333,74,83,77,83
2030269,8302,8315,2015/2016,1/9/16 0:00,HOME_WIN,82,79,78,78.75,79,76
2030270,8306,9864,2015/2016,1/10/16 0:00,DRAW,74.33333333,76,76,70.5,79,75
2030271,9910,9906,2015/2016,1/10/16 0:00,AWAY_WIN,81.5,79,82.25,77,82,76
2030272,8581,8370,2015/2016,1/9/16 0:00,HOME_WIN,69.75,73.5,75.66666667,74.4,72,73
2030092,9910,8370,2015/2016,8/29/15 0:00,HOME_WIN,68,79,74,77,75,76
2030094,8302,9906,2015/2016,8/30/15 0:00,AWAY_WIN,81,80,80.5,80,81,78
2030095,8634,9864,2015/2016,8/29/15 0:00,HOME_WIN,72,90.66666667,76,82.33333333,78,83
2030096,8372,8315,2015/2016,8/30/15 0:00,HOME_WIN,79.5,71.5,73.4,73,79,71
2030099,8633,8603,2015/2016,8/29/15 0:00,HOME_WIN,79,88.66666667,72.6,83,75,79
2030100,8560,9869,2015/2016,8/29/15 0:00,DRAW,73,78.5,74,74.5,76,79
2030101,10267,9783,2015/2016,8/30/15 0:00,DRAW,74,78.33333333,75.2,78.66666667,76,78
2030348,9910,8581,2015/2016,1/16/16 0:00,HOME_WIN,74,77.33333333,74.4,75.5,73,76
2030349,8306,9906,2015/2016,1/17/16 0:00,AWAY_WIN,81.5,0,82.25,70.33333333,82,75
2030350,8302,9864,2015/2016,1/16/16 0:00,HOME_WIN,74.66666667,79,76.25,80,79,76
2030351,8634,8315,2015/2016,1/17/16 0:00,HOME_WIN,80,91.33333333,79,84,79,83
2030352,8372,7878,2015/2016,1/18/16 0:00,HOME_WIN,69.5,71.66666667,72,73,77,71
2030353,8305,8558,2015/2016,1/17/16 0:00,HOME_WIN,78,75,73.33333333,74,71,77
2030354,10205,8603,2015/2016,1/16/16 0:00,DRAW,79,79.5,74,77.5,77,78
2030355,8633,9869,2015/2016,1/17/16 0:00,HOME_WIN,74.5,89.5,73.75,82.75,76,82
2030356,8560,9783,2015/2016,1/16/16 0:00,DRAW,78,80,74.33333333,75,76,79
2030357,10267,8370,2015/2016,1/17/16 0:00,DRAW,68.33333333,78.33333333,74.5,78.75,70,78
2030359,8581,8306,2015/2016,1/25/16 0:00,HOME_WIN,0,76,69.5,74.25,75,73
2030360,9906,8302,2015/2016,1/24/16 0:00,DRAW,80,81.5,78.6,82.5,76,82
2030361,9864,8634,2015/2016,1/23/16 0:00,AWAY_WIN,86,75,80.66666667,76,83,79
2030362,8315,8372,2015/2016,1/24/16 0:00,HOME_WIN,71.66666667,78.33333333,72,79.5,71,74
2030363,7878,8305,2015/2016,1/23/16 0:00,HOME_WIN,75,72.5,74,73.66666667,77,77
2030364,8558,10205,2015/2016,1/23/16 0:00,DRAW,79.5,76.5,79,74.75,78,71
2030365,8603,8633,2015/2016,1/24/16 0:00,DRAW,88.66666667,79,82.5,73.8,82,77
2030367,9783,10267,2015/2016,1/24/16 0:00,DRAW,78,79,76,75.25,78,76
2030368,8306,9910,2015/2016,1/31/16 0:00,HOME_WIN,78.33333333,0,75.5,69.5,76,75
2030369,8302,8581,2015/2016,1/31/16 0:00,HOME_WIN,76.5,79,74.6,77.75,73,76
2030370,8634,9906,2015/2016,1/30/16 0:00,HOME_WIN,84,91.33333333,82.25,84,82,83
2030371,8372,9864,2015/2016,1/30/16 0:00,AWAY_WIN,75,71.66666667,74.25,71.66666667,79,71
2030372,8305,8315,2015/2016,1/30/16 0:00,AWAY_WIN,77.5,71,78.66666667,74.25,79,77
2030373,10205,7878,2015/2016,1/30/16 0:00,HOME_WIN,72.5,79.5,72.66666667,80,77,78
2030374,8633,8558,2015/2016,1/31/16 0:00,HOME_WIN,68,88.66666667,74.75,83.5,70,82
2030375,8560,8603,2015/2016,1/30/16 0:00,HOME_WIN,79,80,72.8,73.5,77,79
2030377,9783,8370,2015/2016,2/1/16 0:00,DRAW,69.25,79,74.5,75.25,70,68
2030378,8370,8306,2015/2016,2/6/16 0:00,HOME_WIN,0,69.25,71,74.33333333,75,70
2030379,9910,8302,2015/2016,2/7/16 0:00,DRAW,80,77.5,77.2,74.66666667,76,76
2030380,8581,8634,2015/2016,2/7/16 0:00,AWAY_WIN,91.33333333,77,84,74.8,83,73
2030381,9906,8372,2015/2016,2/6/16 0:00,HOME_WIN,71.5,80.5,71.33333333,75,71,82
2030382,9864,8305,2015/2016,2/5/16 0:00,HOME_WIN,71,74,73,75,77,79
2030383,8315,10205,2015/2016,2/6/16 0:00,DRAW,79.5,82,80,77,78,79
2030384,7878,8633,2015/2016,2/7/16 0:00,AWAY_WIN,88.66666667,71,83.5,73.66666667,82,77
2030385,8558,8560,2015/2016,2/8/16 0:00,AWAY_WIN,80,75,74,75.2,79,70
2030386,8603,10267,2015/2016,2/7/16 0:00,HOME_WIN,81,76,75.2,75,78,77
2030388,8302,8306,2015/2016,2/14/16 0:00,HOME_WIN,0,79,71.66666667,77.75,75,76
2030389,8634,9910,2015/2016,2/14/16 0:00,HOME_WIN,75.5,91.33333333,75.5,84,76,83
2030390,8372,8581,2015/2016,2/14/16 0:00,HOME_WIN,77,74,75.4,72.66666667,73,71
2030391,8305,9906,2015/2016,2/14/16 0:00,AWAY_WIN,81.5,75,82.25,74,82,77
2030392,10205,9864,2015/2016,2/13/16 0:00,HOME_WIN,74,80,75.5,80,79,78
2030393,8633,8315,2015/2016,2/13/16 0:00,HOME_WIN,77.5,88.66666667,77.8,83,79,82
2030394,8560,7878,2015/2016,2/14/16 0:00,HOME_WIN,71.66666667,80,72.66666667,73.5,77,79
2030395,10267,8558,2015/2016,2/13/16 0:00,HOME_WIN,73,79.5,75.5,79.66666667,71,82
2030396,9783,8603,2015/2016,2/13/16 0:00,DRAW,76,79,75.6,75.25,77,76
2030398,8370,8302,2015/2016,2/21/16 0:00,DRAW,79,73.66666667,79.25,74.5,76,70
2030399,8306,8634,2015/2016,2/20/16 0:00,AWAY_WIN,91.33333333,0,83.25,71.66666667,83,75
2030400,9910,8372,2015/2016,2/20/16 0:00,HOME_WIN,74,76,72,77,71,76
2030401,8581,8305,2015/2016,2/19/16 0:00,HOME_WIN,75,77,74,74,77,73
2030402,9906,10205,2015/2016,2/21/16 0:00,DRAW,79.5,80,77.6,82.5,78,82
2030403,9864,8633,2015/2016,2/21/16 0:00,DRAW,85.5,74,82.25,75.5,82,79
2030404,8315,8560,2015/2016,2/21/16 0:00,AWAY_WIN,80,81,75,80.66666667,79,79
2030405,7878,10267,2015/2016,2/21/16 0:00,AWAY_WIN,80,71.33333333,80,73.66666667,82,77
2030406,8558,9783,2015/2016,2/20/16 0:00,HOME_WIN,72,78,75.25,75.5,76,71
2030408,8634,8302,2015/2016,2/28/16 0:00,HOME_WIN,79,91.33333333,78.5,83.66666667,77,83
2030409,8372,8306,2015/2016,2/26/16 0:00,AWAY_WIN,0,72.5,71.66666667,72.33333333,75,71
2030410,8305,9910,2015/2016,2/27/16 0:00,AWAY_WIN,77.33333333,75,77,74.33333333,76,77
2030411,10205,8581,2015/2016,2/28/16 0:00,HOME_WIN,77,0,74,76,73,78
2030412,8633,9906,2015/2016,2/27/16 0:00,AWAY_WIN,81.5,88.66666667,82.25,83,82,82
2030413,8560,9864,2015/2016,2/27/16 0:00,DRAW,74,81,74,75.2,79,79
2030414,10267,8315,2015/2016,2/28/16 0:00,AWAY_WIN,76.5,78,79,80.66666667,79,82
2030415,9783,7878,2015/2016,2/28/16 0:00,AWAY_WIN,71.66666667,79,74.25,74.5,77,76
2030417,8603,8370,2015/2016,2/27/16 0:00,DRAW,67,77,74.25,74.2,70,77
2030418,8370,8634,2015/2016,3/3/16 0:00,AWAY_WIN,91.33333333,68,83.33333333,73.25,83,70
2030419,8302,8372,2015/2016,3/2/16 0:00,HOME_WIN,72.5,80,72.25,79.25,71,77
2030421,9910,10205,2015/2016,3/2/16 0:00,DRAW,79,78.5,78.25,77,78,76
2030422,8581,8633,2015/2016,3/2/16 0:00,AWAY_WIN,81.33333333,77,81,74.4,82,73
2030423,9906,8560,2015/2016,3/1/16 0:00,HOME_WIN,79,81.5,73.4,82.25,79,82
2030424,9864,10267,2015/2016,3/2/16 0:00,AWAY_WIN,80,75,79.4,74.25,82,79
2030425,8315,9783,2015/2016,3/2/16 0:00,HOME_WIN,75.5,81,74,77.5,73,79
2030426,7878,9869,2015/2016,3/3/16 0:00,HOME_WIN,73.66666667,71.66666667,73,74.25,76,77
2030427,8558,8603,2015/2016,3/3/16 0:00,AWAY_WIN,79,76.5,73.75,75.5,77,71
2030428,8372,8634,2015/2016,3/6/16 0:00,AWAY_WIN,86,72.5,84,72.33333333,83,71
2030430,10205,8306,2015/2016,3/5/16 0:00,AWAY_WIN,0,80,69.25,76,75,78
2030431,8633,9910,2015/2016,3/5/16 0:00,HOME_WIN,80,78.5,75,83.5,69,82
2030432,8560,8581,2015/2016,3/6/16 0:00,DRAW,77,80,73.75,75,73,79
2030433,10267,9906,2015/2016,3/6/16 0:00,AWAY_WIN,81.5,80,76.6,80,82,82
2030434,9783,9864,2015/2016,3/5/16 0:00,DRAW,75.66666667,79,75.5,74.5,79,76
2030436,8603,7878,2015/2016,3/6/16 0:00,HOME_WIN,71.66666667,79,74.25,75.25,77,77
2030437,8558,8370,2015/2016,3/7/16 0:00,HOME_WIN,74,75,73.5,74.4,72,71
2030438,8370,8372,2015/2016,3/12/16 0:00,DRAW,74,73.33333333,72,74.8,71,72
2030440,8302,10205,2015/2016,3/13/16 0:00,HOME_WIN,79,79,77.8,79.25,79,77
2030441,8306,8633,2015/2016,3/13/16 0:00,AWAY_WIN,93,0,82.25,69.5,82,75
2030442,9910,8560,2015/2016,3/12/16 0:00,HOME_WIN,79,78,74.4,77,79,76
2030443,8581,10267,2015/2016,3/13/16 0:00,HOME_WIN,80,77,80.25,73.25,82,73
2030444,9906,9783,2015/2016,3/12/16 0:00,HOME_WIN,74,81.5,72,82.25,76,82
2030445,9864,9869,2015/2016,3/11/16 0:00,HOME_WIN,76,76.66666667,73.75,75.5,76,79
2030446,8315,8603,2015/2016,3/13/16 0:00,HOME_WIN,77,76.5,74.6,76.33333333,77,79
2030447,7878,8558,2015/2016,3/14/16 0:00,DRAW,75,73,73.75,74.33333333,71,77
2030103,8581,8302,2015/2016,9/11/15 0:00,DRAW,79.5,77,78,73.75,78,75
2030104,9906,8634,2015/2016,9/12/15 0:00,AWAY_WIN,89,81,82.33333333,81.5,82,81
2030105,9864,8372,2015/2016,9/13/15 0:00,DRAW,71.5,75,73,75.25,71,78
2030106,8315,8305,2015/2016,9/13/15 0:00,HOME_WIN,71,82,73.5,75.66666667,77,79
2030107,7878,10205,2015/2016,9/13/15 0:00,AWAY_WIN,77.5,72.5,77.33333333,74.33333333,76,77
2030108,8558,8633,2015/2016,9/12/15 0:00,AWAY_WIN,89.5,76.5,83.75,74.4,79,70
2030109,8603,8560,2015/2016,9/12/15 0:00,HOME_WIN,80.5,76.5,73.75,73.8,79,75
2030110,9869,10267,2015/2016,9/12/15 0:00,AWAY_WIN,81,73.5,80.75,74,67,76
2030111,8370,9783,2015/2016,9/14/15 0:00,AWAY_WIN,78,68.33333333,75.2,73,76,70
2030448,8305,8372,2015/2016,3/18/16 0:00,DRAW,73.5,73,72,74.25,71,77
2030449,10205,8634,2015/2016,3/20/16 0:00,DRAW,91.33333333,79.5,84,78.75,83,80
2030450,8633,8302,2015/2016,3/20/16 0:00,HOME_WIN,79,89.5,77.33333333,80.75,77,82
2030451,8560,8306,2015/2016,3/19/16 0:00,AWAY_WIN,0,80,68.33333333,75,75,79
2030452,10267,9910,2015/2016,3/20/16 0:00,AWAY_WIN,78.25,77.66666667,77,79.16666667,76,78
2030453,9783,8581,2015/2016,3/19/16 0:00,HOME_WIN,77,79,73.25,74.5,73,76
2030454,9869,9906,2015/2016,3/19/16 0:00,HOME_WIN,80,76,76.8,73.75,82,76
2030455,8603,9864,2015/2016,3/19/16 0:00,AWAY_WIN,75,76.5,75.5,75.75,79,77
2030456,8558,8315,2015/2016,3/20/16 0:00,HOME_WIN,82,75,77.66666667,74,79,71
2030457,7878,8370,2015/2016,3/19/16 0:00,DRAW,68.33333333,72.5,74.25,73,70,69
2030458,8370,8305,2015/2016,4/1/16 0:00,HOME_WIN,75,70.2,72.25,73.33333333,77,70
2030459,8372,10205,2015/2016,4/3/16 0:00,AWAY_WIN,80,73.5,76.5,71.66666667,79,71
2030460,8634,8633,2015/2016,4/2/16 0:00,AWAY_WIN,89.5,91.33333333,84,84,82,83
2030461,8302,8560,2015/2016,4/3/16 0:00,AWAY_WIN,81,79,76.75,77.75,79,77
2030462,8306,10267,2015/2016,4/2/16 0:00,HOME_WIN,79,0,78.83333333,69,82,75
2030463,9910,9783,2015/2016,4/2/16 0:00,DRAW,79,80,75.25,77,76,76
2030464,8581,9869,2015/2016,4/4/16 0:00,DRAW,76,77,73.5,72.66666667,76,73
2030465,9906,8603,2015/2016,4/2/16 0:00,HOME_WIN,79,81.5,74.75,74,77,82
2030466,9864,8558,2015/2016,4/3/16 0:00,DRAW,75,75,74.4,75.5,71,79
