,match_api_id,home_team_api_id,away_team_api_id,season,date,result_label,away_Attacker_rating,home_Attacker_rating,away_Defender_rating,home_Defender_rating
665,838810,8571,9991,2010/2011,2011-02-13 00:00:00,AWAY_WIN,68.3333333333,64.0,68.0,64.6666666667
667,838814,9989,9993,2010/2011,2011-02-12 00:00:00,DRAW,68.0,67.3333333333,63.0,63.5
668,838815,8342,9994,2010/2011,2011-02-19 00:00:00,HOME_WIN,68.0,68.0,63.75,68.3333333333
669,838817,9991,9985,2010/2011,2011-02-20 00:00:00,HOME_WIN,70.0,69.0,69.2,68.0
670,838819,9987,8203,2010/2011,2011-02-19 00:00:00,HOME_WIN,66.0,69.0,64.6,66.4
671,838820,9993,8571,2010/2011,2011-02-19 00:00:00,HOME_WIN,64.0,68.0,64.6666666667,62.75
672,838822,10000,9989,2010/2011,2011-02-19 00:00:00,DRAW,70.0,68.5,64.3333333333,64.6666666667
673,838823,9986,9997,2010/2011,2011-02-19 00:00:00,HOME_WIN,63.0,63.0,63.4,63.0
674,838825,6351,9984,2010/2011,2011-02-19 00:00:00,DRAW,66.5,66.0,65.25,61.6666666667
675,838827,10001,8635,2010/2011,2011-02-20 00:00:00,HOME_WIN,74.0,65.5,72.3333333333,64.0
676,838829,8635,9987,2010/2011,2011-03-04 00:00:00,DRAW,71.5,73.0,67.2,71.5
677,838830,9985,8342,2010/2011,2011-03-06 00:00:00,DRAW,68.0,72.0,68.3333333333,70.2
678,838832,9997,9993,2010/2011,2011-03-05 00:00:00,HOME_WIN,64.5,65.6666666667,62.75,64.0
679,838833,9994,10000,2010/2011,2011-03-05 00:00:00,HOME_WIN,65.5,66.0,63.3333333333,64.75
680,838835,8571,9986,2010/2011,2011-03-05 00:00:00,HOME_WIN,63.0,64.0,62.75,64.6666666667
681,838838,8203,9991,2010/2011,2011-03-05 00:00:00,DRAW,69.0,66.5,67.5,65.0
682,838839,9989,6351,2010/2011,2011-03-06 00:00:00,DRAW,66.3333333333,69.0,62.0,64.3333333333
683,838841,9984,10001,2010/2011,2011-03-05 00:00:00,AWAY_WIN,66.6666666667,65.6666666667,64.0,66.0
684,838853,8342,8571,2010/2011,2011-03-12 00:00:00,HOME_WIN,64.0,68.0,65.0,68.4
686,838855,9987,10001,2010/2011,2011-03-12 00:00:00,AWAY_WIN,66.6666666667,71.0,64.0,67.75
687,838857,9993,8203,2010/2011,2011-03-12 00:00:00,DRAW,66.5,66.5,64.75,62.75
688,838859,10000,9997,2010/2011,2011-03-12 00:00:00,AWAY_WIN,65.6666666667,65.5,64.0,62.5
690,838862,9994,9989,2010/2011,2011-03-12 00:00:00,DRAW,67.5,66.0,64.0,64.75
691,838864,6351,8635,2010/2011,2011-03-12 00:00:00,DRAW,74.0,66.0,71.5,61.5
692,838491,8635,9993,2010/2011,2010-08-14 00:00:00,HOME_WIN,63.0,73.5,64.2,72.25
693,838493,9985,9994,2010/2011,2010-08-14 00:00:00,DRAW,67.0,67.0,65.0,68.75
694,838494,9991,6351,2010/2011,2010-08-14 00:00:00,HOME_WIN,64.0,69.0,60.5,68.0
698,838499,10001,10000,2010/2011,2010-08-14 00:00:00,DRAW,66.0,64.0,64.5,64.5
699,838500,9984,8342,2010/2011,2010-08-15 00:00:00,HOME_WIN,71.0,65.0,69.75,64.75
700,838867,8635,9991,2010/2011,2011-03-20 00:00:00,HOME_WIN,69.0,72.5,68.0,71.6666666667
701,838869,9985,9993,2010/2011,2011-03-20 00:00:00,HOME_WIN,61.0,72.0,63.8,70.2
703,838872,8571,10000,2010/2011,2011-03-19 00:00:00,DRAW,68.0,64.0,63.5,62.0
704,838873,8203,6351,2010/2011,2011-03-20 00:00:00,HOME_WIN,66.0,65.0,61.5,64.8
705,838874,9989,8342,2010/2011,2011-03-20 00:00:00,DRAW,68.0,69.0,68.6666666667,63.25
706,838875,10001,9986,2010/2011,2011-03-20 00:00:00,DRAW,63.0,64.6666666667,63.0,63.6666666667
707,838876,9984,9987,2010/2011,2011-03-20 00:00:00,AWAY_WIN,71.0,65.6666666667,67.75,66.0
708,838503,8342,8203,2010/2011,2010-08-22 00:00:00,AWAY_WIN,66.3333333333,69.0,64.6,69.75
709,838504,9993,10001,2010/2011,2010-08-21 00:00:00,DRAW,64.0,69.0,64.5,64.2857142857
710,838506,9997,9985,2010/2011,2010-08-20 00:00:00,HOME_WIN,65.0,0.0,68.4,64.0
711,838508,10000,9984,2010/2011,2010-08-21 00:00:00,HOME_WIN,65.0,66.3333333333,64.75,64.5
713,838511,9994,8635,2010/2011,2010-08-21 00:00:00,AWAY_WIN,67.0,0.0,68.5,65.2
715,838515,6351,9987,2010/2011,2010-08-22 00:00:00,AWAY_WIN,70.0,64.0,65.25,60.0
716,838517,8635,10000,2010/2011,2010-08-28 00:00:00,DRAW,67.0,74.0,64.5,70.6666666667
718,838519,9991,9993,2010/2011,2010-08-29 00:00:00,HOME_WIN,66.0,68.5,64.4,67.0
720,838521,9986,6351,2010/2011,2010-08-28 00:00:00,HOME_WIN,65.0,63.0,58.3333333333,63.0
721,838523,8203,9997,2010/2011,2010-08-28 00:00:00,DRAW,0.0,66.3333333333,64.25,64.6
722,838524,10001,8342,2010/2011,2010-08-29 00:00:00,AWAY_WIN,0.0,64.0,70.0,64.5
723,838526,9984,9994,2010/2011,2010-08-28 00:00:00,DRAW,67.0,64.0,65.25,64.75
724,838528,8342,9987,2010/2011,2010-09-12 00:00:00,DRAW,68.3333333333,0.0,67.5,70.0
725,838529,9985,9984,2010/2011,2010-09-11 00:00:00,HOME_WIN,64.0,71.0,64.75,67.0
726,838531,9993,9986,2010/2011,2010-09-11 00:00:00,HOME_WIN,63.0,66.0,63.25,64.4
727,838532,9997,8635,2010/2011,2010-09-10 00:00:00,AWAY_WIN,74.0,0.0,70.6666666667,64.25
728,838534,10000,6351,2010/2011,2010-09-11 00:00:00,DRAW,65.0,66.0,60.6,64.5
729,838536,9994,10001,2010/2011,2010-09-12 00:00:00,HOME_WIN,67.0,67.0,64.5,65.25
730,838537,8571,8203,2010/2011,2010-09-11 00:00:00,HOME_WIN,64.3333333333,65.0,64.6,61.3333333333
732,838540,8635,8571,2010/2011,2010-09-19 00:00:00,HOME_WIN,65.5,73.5,60.0,72.25
733,838542,9991,10000,2010/2011,2010-09-19 00:00:00,HOME_WIN,66.3333333333,69.0,64.5,66.0
734,838543,9987,9994,2010/2011,2010-09-18 00:00:00,HOME_WIN,67.0,66.5,65.25,67.5
736,838546,8203,9985,2010/2011,2010-09-17 00:00:00,HOME_WIN,70.6666666667,64.3333333333,67.0,64.6
737,838547,6351,9993,2010/2011,2010-09-18 00:00:00,AWAY_WIN,69.0,61.5,64.4,60.6
739,838552,9984,9997,2010/2011,2010-09-18 00:00:00,HOME_WIN,0.0,64.0,64.25,65.0
740,838555,8342,6351,2010/2011,2010-09-22 00:00:00,HOME_WIN,57.0,71.0,60.6,69.6666666667
742,838558,9997,9987,2010/2011,2010-09-21 00:00:00,AWAY_WIN,66.5,0.0,67.5,64.25
743,838560,10000,9993,2010/2011,2010-09-22 00:00:00,HOME_WIN,66.5,66.3333333333,64.5,65.3333333333
744,838561,9994,9991,2010/2011,2010-09-22 00:00:00,HOME_WIN,69.0,0.0,64.0,64.0
745,838562,8571,10001,2010/2011,2010-09-22 00:00:00,AWAY_WIN,67.0,65.0,64.5,61.3333333333
746,838563,8203,9984,2010/2011,2010-09-22 00:00:00,DRAW,65.0,66.3333333333,65.0,64.6
747,838564,9989,8635,2010/2011,2010-09-22 00:00:00,DRAW,73.5,70.5,72.25,63.75
748,838567,8635,8203,2010/2011,2010-09-26 00:00:00,HOME_WIN,66.3333333333,74.0,64.6,72.25
749,838568,9991,9997,2010/2011,2010-09-25 00:00:00,HOME_WIN,0.0,61.0,63.4,65.6666666667
750,838570,9987,10000,2010/2011,2010-09-25 00:00:00,HOME_WIN,66.0,66.5,65.5,67.5
751,838571,9993,8342,2010/2011,2010-09-26 00:00:00,HOME_WIN,71.0,66.5,69.6666666667,64.3333333333
753,838575,6351,9994,2010/2011,2010-09-25 00:00:00,AWAY_WIN,0.0,66.0,65.25,58.8
754,838576,10001,9985,2010/2011,2010-09-25 00:00:00,AWAY_WIN,71.0,67.0,67.4,64.5
755,838578,9984,8571,2010/2011,2010-09-25 00:00:00,HOME_WIN,65.0,65.0,61.0,65.0
756,1032692,1773,8635,2011/2012,2011-07-29 00:00:00,HOME_WIN,73.0,63.0,69.75,61.3333333333
757,1032693,9998,9985,2011/2012,2011-07-30 00:00:00,DRAW,68.25,66.0,68.0,63.0
758,1032694,9987,9993,2011/2012,2011-07-30 00:00:00,HOME_WIN,67.0,73.0,65.1666666667,68.6
761,1032697,8571,9989,2011/2012,2011-07-30 00:00:00,DRAW,66.6666666667,66.0,64.75,66.0
762,1032698,8203,9997,2011/2012,2011-07-30 00:00:00,HOME_WIN,64.5,68.0,64.6666666667,66.5
763,1032699,8342,10001,2011/2012,2011-07-31 00:00:00,HOME_WIN,64.0,73.0,64.0,66.75
764,1032764,8342,9991,2011/2012,2011-10-16 00:00:00,HOME_WIN,71.0,73.0,67.0,69.0
765,1032765,8635,9985,2011/2012,2011-10-16 00:00:00,HOME_WIN,72.5,77.0,68.8,70.5
766,1032766,9997,9993,2011/2012,2011-10-15 00:00:00,AWAY_WIN,66.0,64.5,65.0,62.25
767,1032767,10000,9989,2011/2012,2011-10-15 00:00:00,AWAY_WIN,64.0,65.6666666667,65.0,63.3333333333
768,1032768,1773,10001,2011/2012,2011-10-15 00:00:00,DRAW,67.0,61.0,63.8,60.3333333333
770,1032770,8203,9984,2011/2012,2011-10-15 00:00:00,AWAY_WIN,65.5,63.0,64.0,66.5
771,1032771,9998,8571,2011/2012,2011-10-15 00:00:00,HOME_WIN,65.5,67.0,64.75,62.6
773,1032773,9987,9998,2011/2012,2011-10-22 00:00:00,HOME_WIN,68.0,70.0,63.0,68.3333333333
774,1032774,9991,9994,2011/2012,2011-10-22 00:00:00,HOME_WIN,67.5,69.0,65.75,67.0
775,1032775,9993,8203,2011/2012,2011-10-22 00:00:00,DRAW,67.3333333333,66.0,66.5,65.0
776,1032776,8571,8342,2011/2012,2011-10-23 00:00:00,HOME_WIN,73.0,65.5,66.4,65.0
777,1032777,9989,9997,2011/2012,2011-10-22 00:00:00,AWAY_WIN,63.0,64.0,62.25,65.0
778,1032778,10001,8635,2011/2012,2011-10-23 00:00:00,AWAY_WIN,77.0,63.5,70.75,63.8
780,1032780,8342,9987,2011/2012,2011-10-29 00:00:00,AWAY_WIN,70.0,73.0,67.0,65.0
781,1032781,8635,9989,2011/2012,2011-10-30 00:00:00,HOME_WIN,62.0,0.0,64.0,70.5
782,1032782,9997,9985,2011/2012,2011-10-30 00:00:00,DRAW,74.0,64.5,69.4,62.8
783,1032783,10000,9984,2011/2012,2011-10-29 00:00:00,DRAW,65.5,66.0,64.0,64.0
784,1032784,1773,9993,2011/2012,2011-10-29 00:00:00,HOME_WIN,66.0,62.3333333333,65.2,60.3333333333
785,1032785,9994,8571,2011/2012,2011-10-29 00:00:00,AWAY_WIN,66.0,67.5,65.0,67.5
786,1032786,8203,10001,2011/2012,2011-10-29 00:00:00,HOME_WIN,65.6666666667,65.0,62.5,66.0
787,1032787,9998,9991,2011/2012,2011-10-29 00:00:00,DRAW,69.0,67.0,67.0,62.6
788,1032788,9985,8342,2011/2012,2011-11-06 00:00:00,HOME_WIN,73.0,70.0,68.75,69.4
789,1032789,9987,8571,2011/2012,2011-11-05 00:00:00,DRAW,66.0,70.0,64.8,68.3333333333
790,1032790,9991,8203,2011/2012,2011-11-04 00:00:00,HOME_WIN,65.5,69.0,66.0,67.25
791,1032791,9993,9998,2011/2012,2011-11-05 00:00:00,HOME_WIN,67.0,66.0,62.0,65.0
792,1032792,10000,9997,2011/2012,2011-11-05 00:00:00,DRAW,64.5,62.0,62.25,64.0
793,1032793,9989,1773,2011/2012,2011-11-05 00:00:00,HOME_WIN,63.0,63.0,60.3333333333,64.6666666667
794,1032794,10001,9994,2011/2012,2011-11-05 00:00:00,AWAY_WIN,64.0,65.6666666667,65.6,63.75
795,1032795,9984,8635,2011/2012,2011-11-06 00:00:00,HOME_WIN,77.0,65.5,70.5,64.0
796,1032796,8342,9984,2011/2012,2011-11-20 00:00:00,HOME_WIN,65.5,70.5,64.0,69.0
797,1032797,8635,9997,2011/2012,2011-11-20 00:00:00,HOME_WIN,64.5,0.0,62.25,70.0
799,1032799,1773,9985,2011/2012,2011-11-18 00:00:00,AWAY_WIN,70.0,62.3333333333,68.8,61.0
801,1032801,8571,9991,2011/2012,2011-11-19 00:00:00,AWAY_WIN,69.0,65.5,65.6666666667,65.0
803,1032803,9998,9989,2011/2012,2011-11-19 00:00:00,HOME_WIN,63.0,67.0,64.6666666667,62.75
804,1032804,9985,8203,2011/2012,2011-11-25 00:00:00,HOME_WIN,71.0,70.0,65.3333333333,68.8
805,1032805,9991,9987,2011/2012,2011-11-27 00:00:00,HOME_WIN,73.0,69.5,68.3333333333,66.3333333333
806,1032806,9993,8571,2011/2012,2011-11-26 00:00:00,AWAY_WIN,67.0,67.0,65.0,65.1666666667
807,1032807,9997,1773,2011/2012,2011-11-26 00:00:00,HOME_WIN,63.0,66.6666666667,59.6666666667,64.6666666667
808,1032808,10000,8635,2011/2012,2011-11-26 00:00:00,AWAY_WIN,0.0,65.5,71.75,65.5
809,1032809,9989,8342,2011/2012,2011-11-26 00:00:00,AWAY_WIN,70.5,63.0,67.8,65.25
811,1032811,9984,9994,2011/2012,2011-11-26 00:00:00,DRAW,72.0,66.0,66.5,66.0
812,1032812,8635,1773,2011/2012,2011-12-04 00:00:00,DRAW,63.5,71.0,60.75,71.75
813,1032813,9985,9991,2011/2012,2011-12-04 00:00:00,DRAW,69.5,71.3333333333,66.3333333333,70.2
814,1032814,9993,9987,2011/2012,2011-12-02 00:00:00,HOME_WIN,70.3333333333,67.0,68.3333333333,64.5714285714
815,1032815,9997,9998,2011/2012,2011-12-03 00:00:00,AWAY_WIN,68.0,66.0,63.0,64.6666666667
816,1032816,10000,9994,2011/2012,2011-12-03 00:00:00,DRAW,69.0,64.5,67.25,63.0
817,1032817,9989,8203,2011/2012,2011-12-03 00:00:00,DRAW,62.0,64.0,66.0,65.0
819,1032819,9984,8571,2011/2012,2011-12-03 00:00:00,AWAY_WIN,66.5,66.0,65.0,66.0
820,1032820,8342,9997,2011/2012,2011-12-11 00:00:00,HOME_WIN,67.0,70.0,64.75,70.2
821,1032821,9987,9989,2011/2012,2011-12-10 00:00:00,HOME_WIN,63.0,73.0,62.5,67.6666666667
823,1032823,9994,9985,2011/2012,2011-12-10 00:00:00,DRAW,69.3333333333,67.5,69.8,65.75
825,1032825,8203,8635,2011/2012,2011-12-09 00:00:00,HOME_WIN,71.0,62.0,71.75,66.0
826,1032826,9998,9984,2011/2012,2011-12-10 00:00:00,AWAY_WIN,66.0,68.0,66.0,62.4
827,1032827,9991,9993,2011/2012,2011-12-10 00:00:00,AWAY_WIN,67.0,69.5,65.1666666667,66.3333333333
828,1032828,8635,9994,2011/2012,2011-12-18 00:00:00,HOME_WIN,67.5,0.0,66.5,71.75
829,1032829,9985,9987,2011/2012,2011-12-18 00:00:00,DRAW,73.0,67.0,68.3333333333,69.25
830,1032830,9997,8203,2011/2012,2011-12-17 00:00:00,DRAW,62.0,66.0,66.0,64.75
831,1032831,10000,9998,2011/2012,2011-12-17 00:00:00,AWAY_WIN,68.0,64.5,62.8,63.0
832,1032832,1773,8342,2011/2012,2011-12-18 00:00:00,HOME_WIN,70.5,63.0,71.0,61.3333333333
833,1032833,9989,8571,2011/2012,2011-12-17 00:00:00,HOME_WIN,66.5,62.0,65.0,64.0
835,1032835,9984,9991,2011/2012,2011-12-18 00:00:00,AWAY_WIN,69.5,66.0,66.3333333333,66.0
836,1032836,8342,10000,2011/2012,2011-12-26 00:00:00,HOME_WIN,67.0,70.6666666667,67.0,67.75
837,1032837,9987,9984,2011/2012,2011-12-26 00:00:00,HOME_WIN,66.0,71.75,66.0,68.3333333333
839,1032839,9993,9989,2011/2012,2011-12-26 00:00:00,DRAW,64.5,67.0,64.0,64.5714285714
840,1032840,9994,9997,2011/2012,2011-12-26 00:00:00,DRAW,66.0,67.5,64.75,66.5
841,1032841,8571,9985,2011/2012,2011-12-26 00:00:00,HOME_WIN,66.6666666667,66.3333333333,68.6666666667,65.3333333333
842,1032842,8203,1773,2011/2012,2011-12-26 00:00:00,DRAW,63.0,62.0,61.3333333333,66.0
843,1032843,9998,8635,2011/2012,2011-12-27 00:00:00,DRAW,77.0,68.0,71.75,62.8
844,1032700,8635,8203,2011/2012,2011-08-05 00:00:00,HOME_WIN,64.0,74.5,66.5,69.75
845,1032701,9985,9994,2011/2012,2011-08-07 00:00:00,HOME_WIN,67.5,72.5,66.75,68.8
847,1032703,9997,8342,2011/2012,2011-08-07 00:00:00,DRAW,73.0,64.5,67.0,65.3333333333
849,1032705,9989,9987,2011/2012,2011-08-06 00:00:00,DRAW,73.0,0.0,68.6,64.4
850,1032706,10001,8571,2011/2012,2011-08-07 00:00:00,DRAW,66.0,63.0,66.0,63.0
851,1032707,9984,9998,2011/2012,2011-08-06 00:00:00,DRAW,65.0,69.0,63.0,63.25
852,1032844,8635,8342,2011/2012,2012-01-15 00:00:00,HOME_WIN,70.0,77.0,70.4,71.75
853,1032845,9985,9993,2011/2012,2012-01-14 00:00:00,HOME_WIN,66.5,68.6666666667,63.1666666667,69.75
854,1032846,9997,8571,2011/2012,2012-01-14 00:00:00,DRAW,66.0,66.0,64.6666666667,64.75
855,1032847,10000,9987,2011/2012,2012-01-15 00:00:00,DRAW,71.3333333333,65.0,68.6,67.0
856,1032848,1773,9994,2011/2012,2012-01-14 00:00:00,DRAW,66.0,63.0,66.6666666667,63.0
857,1032849,8203,9998,2011/2012,2012-01-14 00:00:00,HOME_WIN,68.0,64.5,62.8,66.0
858,1032850,9989,9991,2011/2012,2012-01-14 00:00:00,HOME_WIN,69.5,0.0,69.5,64.0
860,1032852,8342,8203,2011/2012,2012-01-21 00:00:00,AWAY_WIN,62.0,70.5,66.0,71.25
861,1032853,9987,9997,2011/2012,2012-01-20 00:00:00,HOME_WIN,66.0,73.0,64.5,68.5
862,1032854,9991,10000,2011/2012,2012-01-21 00:00:00,DRAW,65.0,68.0,65.5,69.6666666667
863,1032855,9993,9984,2011/2012,2012-01-21 00:00:00,HOME_WIN,65.3333333333,66.5,66.0,63.8
864,1032856,9994,9989,2011/2012,2012-01-21 00:00:00,HOME_WIN,0.0,69.0,65.0,66.6666666667
865,1032857,8571,8635,2011/2012,2012-01-21 00:00:00,AWAY_WIN,77.0,67.0,71.75,64.6666666667
866,1032858,9998,1773,2011/2012,2012-01-21 00:00:00,DRAW,61.5,68.0,63.0,62.8
867,1032859,10001,9985,2011/2012,2012-01-22 00:00:00,DRAW,67.5,63.0,68.6,62.6
868,1032860,8342,9994,2011/2012,2012-01-25 00:00:00,HOME_WIN,69.0,71.0,65.6666666667,71.6666666667
869,1032861,8635,9991,2011/2012,2012-01-24 00:00:00,HOME_WIN,68.0,77.0,69.6666666667,71.75
870,1032862,9985,9998,2011/2012,2012-01-26 00:00:00,HOME_WIN,68.0,68.6666666667,62.4,68.5
871,1032863,9997,10001,2011/2012,2012-01-25 00:00:00,AWAY_WIN,64.0,67.0,62.0,64.5
872,1032864,1773,8571,2011/2012,2012-01-25 00:00:00,AWAY_WIN,66.3333333333,61.5,65.3333333333,63.0
873,1032865,8203,9987,2011/2012,2012-01-25 00:00:00,HOME_WIN,70.5,64.5,68.8,66.6666666667
874,1032866,9989,9984,2011/2012,2012-01-25 00:00:00,DRAW,65.3333333333,66.0,66.3333333333,65.0
875,1032867,10000,9993,2011/2012,2012-01-25 00:00:00,HOME_WIN,66.5,65.0,63.75,63.0
876,1032868,9987,1773,2011/2012,2012-01-28 00:00:00,HOME_WIN,63.0,73.0,62.0,69.75
877,1032869,9991,9997,2011/2012,2012-01-28 00:00:00,HOME_WIN,62.5,68.0,64.5,71.0
878,1032870,9993,8635,2011/2012,2012-01-28 00:00:00,DRAW,77.0,66.5,71.75,63.8
879,1032871,9994,8203,2011/2012,2012-01-28 00:00:00,HOME_WIN,64.5,69.0,65.0,66.0
880,1032872,8571,10000,2011/2012,2012-01-28 00:00:00,DRAW,65.0,66.5,65.5,65.3333333333
881,1032873,9998,8342,2011/2012,2012-01-29 00:00:00,AWAY_WIN,71.0,70.0,71.6666666667,63.8333333333
882,1032874,10001,9989,2011/2012,2012-01-28 00:00:00,AWAY_WIN,66.0,64.0,66.0,62.6
883,1032875,9984,9985,2011/2012,2012-01-29 00:00:00,AWAY_WIN,68.6666666667,65.3333333333,69.25,65.6666666667
884,1032876,8342,9993,2011/2012,2012-02-05 00:00:00,HOME_WIN,67.0,70.0,63.8333333333,71.6666666667
885,1032877,8635,9987,2011/2012,2012-02-05 00:00:00,HOME_WIN,70.5,77.0,68.8,71.75
886,1032878,9997,9984,2011/2012,2012-02-04 00:00:00,AWAY_WIN,63.0,64.0,64.5,63.6666666667
887,1032879,10000,10001,2011/2012,2012-02-04 00:00:00,HOME_WIN,63.0,66.0,63.0,65.5
888,1032881,9994,9998,2011/2012,2012-02-04 00:00:00,HOME_WIN,68.0,66.0,63.8,66.6666666667
889,1032882,8203,8571,2011/2012,2012-02-04 00:00:00,DRAW,65.0,67.0,63.6666666667,66.0
890,1032883,9989,9985,2011/2012,2012-02-04 00:00:00,AWAY_WIN,68.6666666667,65.0,69.25,65.3333333333
891,1032884,1773,9991,2011/2012,2012-02-04 00:00:00,AWAY_WIN,65.5,65.0,71.0,59.6666666667
892,1032885,9985,8635,2011/2012,2012-02-12 00:00:00,AWAY_WIN,77.0,70.75,71.5,69.75
893,1032886,9987,9994,2011/2012,2012-02-11 00:00:00,AWAY_WIN,69.0,71.3333333333,65.6666666667,69.75
894,1032887,9991,8342,2011/2012,2012-02-12 00:00:00,AWAY_WIN,70.0,69.0,71.6666666667,71.0
896,1032889,8571,9998,2011/2012,2012-02-11 00:00:00,DRAW,68.0,66.3333333333,63.8,63.6666666667
897,1032890,9989,10000,2011/2012,2012-02-11 00:00:00,HOME_WIN,66.0,66.0,65.5,64.6666666667
898,1032891,10001,1773,2011/2012,2012-02-11 00:00:00,AWAY_WIN,64.5,64.0,60.75,62.6666666667
899,1032892,9984,8203,2011/2012,2012-02-11 00:00:00,HOME_WIN,62.0,63.0,66.0,63.6666666667
900,1032893,8342,8571,2011/2012,2012-02-19 00:00:00,HOME_WIN,67.0,70.0,63.6666666667,71.6666666667
901,1032894,8635,10001,2011/2012,2012-02-19 00:00:00,HOME_WIN,63.0,73.0,62.6666666667,71.75
902,1032895,9997,9989,2011/2012,2012-02-18 00:00:00,DRAW,66.0,63.0,64.6666666667,64.0
903,1032896,10000,9985,2011/2012,2012-02-19 00:00:00,HOME_WIN,70.0,67.6666666667,69.0,65.5
904,1032897,1773,9984,2011/2012,2012-02-18 00:00:00,AWAY_WIN,63.0,65.0,63.6666666667,60.75
905,1032898,9994,9991,2011/2012,2012-02-18 00:00:00,DRAW,68.0,69.0,71.0,66.6666666667
907,1032900,9998,9987,2011/2012,2012-02-18 00:00:00,AWAY_WIN,71.3333333333,68.0,69.75,63.4
908,1032901,9985,9997,2011/2012,2012-02-26 00:00:00,DRAW,61.5,69.6666666667,64.5,69.8
909,1032902,9987,8342,2011/2012,2012-02-26 00:00:00,HOME_WIN,71.0,70.5,70.25,69.6
910,1032903,9993,1773,2011/2012,2012-02-25 00:00:00,HOME_WIN,64.5,66.5,60.75,63.8
911,1032904,8571,9994,2011/2012,2012-02-25 00:00:00,AWAY_WIN,66.0,67.0,65.6666666667,63.6666666667
912,1032905,9989,8635,2011/2012,2012-02-26 00:00:00,DRAW,77.0,0.0,71.75,65.0
913,1032906,10001,8203,2011/2012,2012-02-25 00:00:00,AWAY_WIN,62.5,62.3333333333,66.0,62.0
914,1032907,9984,10000,2011/2012,2012-02-25 00:00:00,HOME_WIN,66.3333333333,58.5,65.5,63.6666666667
915,1032908,9991,9998,2011/2012,2012-02-25 00:00:00,HOME_WIN,68.0,69.5,62.6666666667,69.5
916,1032909,8342,9985,2011/2012,2012-03-04 00:00:00,HOME_WIN,68.5,71.0,68.6,67.8
917,1032910,8635,9984,2011/2012,2012-03-04 00:00:00,HOME_WIN,64.0,77.0,63.6666666667,70.5
918,1032911,9997,10000,2011/2012,2012-03-03 00:00:00,HOME_WIN,66.0,59.0,65.5,64.5
919,1032912,1773,9989,2011/2012,2012-03-03 00:00:00,DRAW,64.5,64.5,64.0,60.75
921,1032914,8571,9987,2011/2012,2012-03-03 00:00:00,HOME_WIN,71.3333333333,65.5,69.75,63.0
922,1032915,8203,9991,2011/2012,2012-03-03 00:00:00,AWAY_WIN,68.0,67.0,69.6666666667,66.5
923,1032916,9998,9993,2011/2012,2012-03-03 00:00:00,HOME_WIN,66.5,67.0,63.75,63.75
924,1032917,9985,1773,2011/2012,2012-03-18 00:00:00,HOME_WIN,64.0,70.3333333333,61.0,69.0
925,1032918,9991,8571,2011/2012,2012-03-18 00:00:00,HOME_WIN,66.0,68.0,63.6666666667,71.0
926,1032919,9993,9994,2011/2012,2012-03-18 00:00:00,DRAW,69.0,66.5,66.0,63.5
927,1032920,9997,8635,2011/2012,2012-03-18 00:00:00,DRAW,77.0,65.0,70.5,64.6666666667
928,1032921,10000,8203,2011/2012,2012-03-18 00:00:00,HOME_WIN,63.0,66.3333333333,66.4,64.3333333333
929,1032922,9989,9998,2011/2012,2012-03-18 00:00:00,DRAW,68.6666666667,51.0,63.8,66.0
930,1032923,10001,9987,2011/2012,2012-03-18 00:00:00,HOME_WIN,70.5,67.0,69.5,64.0
931,1032924,9984,8342,2011/2012,2012-03-18 00:00:00,AWAY_WIN,71.0,63.0,70.0,65.0
932,1032708,8342,1773,2011/2012,2011-08-13 00:00:00,HOME_WIN,63.0,73.0,61.3333333333,66.75
934,1032710,9991,9985,2011/2012,2011-08-13 00:00:00,HOME_WIN,71.6666666667,70.0,68.8,66.5
935,1032711,9993,10001,2011/2012,2011-08-13 00:00:00,HOME_WIN,63.0,66.0,64.0,65.0
936,1032712,9994,8635,2011/2012,2011-08-14 00:00:00,AWAY_WIN,71.0,67.5,70.0,66.75
937,1032713,8571,9984,2011/2012,2011-08-13 00:00:00,HOME_WIN,0.0,66.0,63.25,65.0
938,1032714,8203,9989,2011/2012,2011-08-14 00:00:00,HOME_WIN,70.0,68.0,62.75,66.5
939,1032715,9998,9997,2011/2012,2011-08-13 00:00:00,HOME_WIN,64.5,67.0,64.75,63.0
940,1032925,8342,9989,2011/2012,2012-03-21 00:00:00,HOME_WIN,64.0,70.6666666667,64.0,69.75
941,1032926,8635,10000,2011/2012,2012-03-21 00:00:00,HOME_WIN,66.3333333333,77.0,64.3333333333,71.75
942,1032927,9987,9991,2011/2012,2012-03-21 00:00:00,HOME_WIN,68.0,70.5,71.0,68.0
944,1032929,9994,9984,2011/2012,2012-03-21 00:00:00,HOME_WIN,64.0,71.0,65.0,65.6666666667
945,1032930,8571,9993,2011/2012,2012-03-21 00:00:00,HOME_WIN,67.0,66.5,63.5,64.6666666667
946,1032931,8203,9985,2011/2012,2012-03-21 00:00:00,AWAY_WIN,67.5,64.0,68.8,65.5
947,1032932,9998,10001,2011/2012,2012-03-21 00:00:00,HOME_WIN,67.0,65.6666666667,66.6666666667,63.8
948,1032716,9985,8571,2011/2012,2011-08-21 00:00:00,HOME_WIN,66.0,70.5,65.0,69.0
949,1032717,9997,9994,2011/2012,2011-08-20 00:00:00,AWAY_WIN,67.5,65.6666666667,66.75,62.75
950,1032718,10000,8342,2011/2012,2011-08-21 00:00:00,DRAW,68.0,65.0,70.5,63.3333333333
