,match_api_id,home_team_api_id,away_team_api_id,season,date,result_label,away_Goalkeeper_rating,home_Goalkeeper_rating
732,838540,8635,8571,2010/2011,2010-09-19 00:00:00,HOME_WIN,68.0,72.0
733,838542,9991,10000,2010/2011,2010-09-19 00:00:00,HOME_WIN,69.0,71.0
734,838543,9987,9994,2010/2011,2010-09-18 00:00:00,HOME_WIN,72.0,60.0
736,838546,8203,9985,2010/2011,2010-09-17 00:00:00,HOME_WIN,69.0,69.0
737,838547,6351,9993,2010/2011,2010-09-18 00:00:00,AWAY_WIN,62.0,64.0
739,838552,9984,9997,2010/2011,2010-09-18 00:00:00,HOME_WIN,59.0,65.0
740,838555,8342,6351,2010/2011,2010-09-22 00:00:00,HOME_WIN,64.0,65.0
742,838558,9997,9987,2010/2011,2010-09-21 00:00:00,AWAY_WIN,60.0,59.0
743,838560,10000,9993,2010/2011,2010-09-22 00:00:00,HOME_WIN,62.0,69.0
744,838561,9994,9991,2010/2011,2010-09-22 00:00:00,HOME_WIN,71.0,72.0
745,838562,8571,10001,2010/2011,2010-09-22 00:00:00,AWAY_WIN,68.0,68.0
746,838563,8203,9984,2010/2011,2010-09-22 00:00:00,DRAW,65.0,69.0
747,838564,9989,8635,2010/2011,2010-09-22 00:00:00,DRAW,72.0,70.0
748,838567,8635,8203,2010/2011,2010-09-26 00:00:00,HOME_WIN,69.0,72.0
749,838568,9991,9997,2010/2011,2010-09-25 00:00:00,HOME_WIN,59.0,71.0
750,838570,9987,10000,2010/2011,2010-09-25 00:00:00,HOME_WIN,69.0,60.0
751,838571,9993,8342,2010/2011,2010-09-26 00:00:00,HOME_WIN,65.0,62.0
753,838575,6351,9994,2010/2011,2010-09-25 00:00:00,AWAY_WIN,72.0,64.0
754,838576,10001,9985,2010/2011,2010-09-25 00:00:00,AWAY_WIN,69.0,68.0
755,838578,9984,8571,2010/2011,2010-09-25 00:00:00,HOME_WIN,68.0,65.0
756,1032692,1773,8635,2011/2012,2011-07-29 00:00:00,HOME_WIN,73.0,63.0
757,1032693,9998,9985,2011/2012,2011-07-30 00:00:00,DRAW,71.0,62.0
758,1032694,9987,9993,2011/2012,2011-07-30 00:00:00,HOME_WIN,53.0,66.0
761,1032697,8571,9989,2011/2012,2011-07-30 00:00:00,DRAW,69.0,65.0
762,1032698,8203,9997,2011/2012,2011-07-30 00:00:00,HOME_WIN,64.0,69.0
763,1032699,8342,10001,2011/2012,2011-07-31 00:00:00,HOME_WIN,68.0,67.0
764,1032764,8342,9991,2011/2012,2011-10-16 00:00:00,HOME_WIN,72.0,67.0
765,1032765,8635,9985,2011/2012,2011-10-16 00:00:00,HOME_WIN,71.0,73.0
766,1032766,9997,9993,2011/2012,2011-10-15 00:00:00,AWAY_WIN,71.0,63.0
767,1032767,10000,9989,2011/2012,2011-10-15 00:00:00,AWAY_WIN,69.0,62.0
768,1032768,1773,10001,2011/2012,2011-10-15 00:00:00,DRAW,64.0,67.0
770,1032770,8203,9984,2011/2012,2011-10-15 00:00:00,AWAY_WIN,66.0,69.0
771,1032771,9998,8571,2011/2012,2011-10-15 00:00:00,HOME_WIN,65.0,62.0
773,1032773,9987,9998,2011/2012,2011-10-22 00:00:00,HOME_WIN,62.0,66.0
774,1032774,9991,9994,2011/2012,2011-10-22 00:00:00,HOME_WIN,72.0,72.0
775,1032775,9993,8203,2011/2012,2011-10-22 00:00:00,DRAW,69.0,71.0
776,1032776,8571,8342,2011/2012,2011-10-23 00:00:00,HOME_WIN,67.0,65.0
777,1032777,9989,9997,2011/2012,2011-10-22 00:00:00,AWAY_WIN,63.0,69.0
778,1032778,10001,8635,2011/2012,2011-10-23 00:00:00,AWAY_WIN,73.0,64.0
780,1032780,8342,9987,2011/2012,2011-10-29 00:00:00,AWAY_WIN,66.0,67.0
781,1032781,8635,9989,2011/2012,2011-10-30 00:00:00,HOME_WIN,69.0,73.0
782,1032782,9997,9985,2011/2012,2011-10-30 00:00:00,DRAW,71.0,63.0
783,1032783,10000,9984,2011/2012,2011-10-29 00:00:00,DRAW,66.0,62.0
784,1032784,1773,9993,2011/2012,2011-10-29 00:00:00,HOME_WIN,71.0,67.0
785,1032785,9994,8571,2011/2012,2011-10-29 00:00:00,AWAY_WIN,65.0,72.0
786,1032786,8203,10001,2011/2012,2011-10-29 00:00:00,HOME_WIN,64.0,69.0
787,1032787,9998,9991,2011/2012,2011-10-29 00:00:00,DRAW,72.0,62.0
788,1032788,9985,8342,2011/2012,2011-11-06 00:00:00,HOME_WIN,67.0,71.0
789,1032789,9987,8571,2011/2012,2011-11-05 00:00:00,DRAW,65.0,66.0
790,1032790,9991,8203,2011/2012,2011-11-04 00:00:00,HOME_WIN,69.0,65.0
791,1032791,9993,9998,2011/2012,2011-11-05 00:00:00,HOME_WIN,62.0,65.0
792,1032792,10000,9997,2011/2012,2011-11-05 00:00:00,DRAW,63.0,62.0
793,1032793,9989,1773,2011/2012,2011-11-05 00:00:00,HOME_WIN,67.0,69.0
794,1032794,10001,9994,2011/2012,2011-11-05 00:00:00,AWAY_WIN,72.0,64.0
795,1032795,9984,8635,2011/2012,2011-11-06 00:00:00,HOME_WIN,73.0,66.0
796,1032796,8342,9984,2011/2012,2011-11-20 00:00:00,HOME_WIN,66.0,72.0
797,1032797,8635,9997,2011/2012,2011-11-20 00:00:00,HOME_WIN,63.0,73.0
799,1032799,1773,9985,2011/2012,2011-11-18 00:00:00,AWAY_WIN,71.0,67.0
801,1032801,8571,9991,2011/2012,2011-11-19 00:00:00,AWAY_WIN,65.0,65.0
803,1032803,9998,9989,2011/2012,2011-11-19 00:00:00,HOME_WIN,69.0,62.0
804,1032804,9985,8203,2011/2012,2011-11-25 00:00:00,HOME_WIN,69.0,71.0
805,1032805,9991,9987,2011/2012,2011-11-27 00:00:00,HOME_WIN,66.0,67.0
806,1032806,9993,8571,2011/2012,2011-11-26 00:00:00,AWAY_WIN,61.0,66.0
807,1032807,9997,1773,2011/2012,2011-11-26 00:00:00,HOME_WIN,67.0,63.0
808,1032808,10000,8635,2011/2012,2011-11-26 00:00:00,AWAY_WIN,73.0,68.0
809,1032809,9989,8342,2011/2012,2011-11-26 00:00:00,AWAY_WIN,72.0,69.0
811,1032811,9984,9994,2011/2012,2011-11-26 00:00:00,DRAW,72.0,66.0
812,1032812,8635,1773,2011/2012,2011-12-04 00:00:00,DRAW,67.0,73.0
813,1032813,9985,9991,2011/2012,2011-12-04 00:00:00,DRAW,67.0,73.0
814,1032814,9993,9987,2011/2012,2011-12-02 00:00:00,HOME_WIN,66.0,66.0
815,1032815,9997,9998,2011/2012,2011-12-03 00:00:00,AWAY_WIN,64.0,63.0
816,1032816,10000,9994,2011/2012,2011-12-03 00:00:00,DRAW,72.0,68.0
817,1032817,9989,8203,2011/2012,2011-12-03 00:00:00,DRAW,63.0,69.0
819,1032819,9984,8571,2011/2012,2011-12-03 00:00:00,AWAY_WIN,65.0,66.0
820,1032820,8342,9997,2011/2012,2011-12-11 00:00:00,HOME_WIN,63.0,72.0
821,1032821,9987,9989,2011/2012,2011-12-10 00:00:00,HOME_WIN,69.0,66.0
823,1032823,9994,9985,2011/2012,2011-12-10 00:00:00,DRAW,73.0,72.0
825,1032825,8203,8635,2011/2012,2011-12-09 00:00:00,HOME_WIN,73.0,69.0
826,1032826,9998,9984,2011/2012,2011-12-10 00:00:00,AWAY_WIN,66.0,64.0
827,1032827,9991,9993,2011/2012,2011-12-10 00:00:00,AWAY_WIN,66.0,67.0
828,1032828,8635,9994,2011/2012,2011-12-18 00:00:00,HOME_WIN,72.0,73.0
829,1032829,9985,9987,2011/2012,2011-12-18 00:00:00,DRAW,66.0,73.0
830,1032830,9997,8203,2011/2012,2011-12-17 00:00:00,DRAW,69.0,63.0
831,1032831,10000,9998,2011/2012,2011-12-17 00:00:00,AWAY_WIN,64.0,68.0
832,1032832,1773,8342,2011/2012,2011-12-18 00:00:00,HOME_WIN,72.0,67.0
833,1032833,9989,8571,2011/2012,2011-12-17 00:00:00,HOME_WIN,65.0,69.0
835,1032835,9984,9991,2011/2012,2011-12-18 00:00:00,AWAY_WIN,67.0,66.0
836,1032836,8342,10000,2011/2012,2011-12-26 00:00:00,HOME_WIN,68.0,72.0
837,1032837,9987,9984,2011/2012,2011-12-26 00:00:00,HOME_WIN,66.0,66.0
839,1032839,9993,9989,2011/2012,2011-12-26 00:00:00,DRAW,69.0,66.0
840,1032840,9994,9997,2011/2012,2011-12-26 00:00:00,DRAW,63.0,72.0
841,1032841,8571,9985,2011/2012,2011-12-26 00:00:00,HOME_WIN,55.0,65.0
842,1032842,8203,1773,2011/2012,2011-12-26 00:00:00,DRAW,67.0,69.0
843,1032843,9998,8635,2011/2012,2011-12-27 00:00:00,DRAW,73.0,64.0
844,1032700,8635,8203,2011/2012,2011-08-05 00:00:00,HOME_WIN,69.0,73.0
845,1032701,9985,9994,2011/2012,2011-08-07 00:00:00,HOME_WIN,72.0,71.0
847,1032703,9997,8342,2011/2012,2011-08-07 00:00:00,DRAW,67.0,64.0
849,1032705,9989,9987,2011/2012,2011-08-06 00:00:00,DRAW,66.0,69.0
850,1032706,10001,8571,2011/2012,2011-08-07 00:00:00,DRAW,65.0,64.0
851,1032707,9984,9998,2011/2012,2011-08-06 00:00:00,DRAW,62.0,66.0
852,1032844,8635,8342,2011/2012,2012-01-15 00:00:00,HOME_WIN,72.0,73.0
853,1032845,9985,9993,2011/2012,2012-01-14 00:00:00,HOME_WIN,66.0,73.0
854,1032846,9997,8571,2011/2012,2012-01-14 00:00:00,DRAW,65.0,63.0
855,1032847,10000,9987,2011/2012,2012-01-15 00:00:00,DRAW,66.0,68.0
856,1032848,1773,9994,2011/2012,2012-01-14 00:00:00,DRAW,63.0,67.0
857,1032849,8203,9998,2011/2012,2012-01-14 00:00:00,HOME_WIN,64.0,69.0
858,1032850,9989,9991,2011/2012,2012-01-14 00:00:00,HOME_WIN,67.0,69.0
860,1032852,8342,8203,2011/2012,2012-01-21 00:00:00,AWAY_WIN,69.0,72.0
861,1032853,9987,9997,2011/2012,2012-01-20 00:00:00,HOME_WIN,63.0,66.0
862,1032854,9991,10000,2011/2012,2012-01-21 00:00:00,DRAW,68.0,67.0
863,1032855,9993,9984,2011/2012,2012-01-21 00:00:00,HOME_WIN,66.0,66.0
864,1032856,9994,9989,2011/2012,2012-01-21 00:00:00,HOME_WIN,69.0,63.0
865,1032857,8571,8635,2011/2012,2012-01-21 00:00:00,AWAY_WIN,73.0,65.0
866,1032858,9998,1773,2011/2012,2012-01-21 00:00:00,DRAW,67.0,63.0
867,1032859,10001,9985,2011/2012,2012-01-22 00:00:00,DRAW,73.0,68.0
868,1032860,8342,9994,2011/2012,2012-01-25 00:00:00,HOME_WIN,63.0,72.0
869,1032861,8635,9991,2011/2012,2012-01-24 00:00:00,HOME_WIN,67.0,73.0
870,1032862,9985,9998,2011/2012,2012-01-26 00:00:00,HOME_WIN,64.0,73.0
871,1032863,9997,10001,2011/2012,2012-01-25 00:00:00,AWAY_WIN,68.0,63.0
872,1032864,1773,8571,2011/2012,2012-01-25 00:00:00,AWAY_WIN,61.0,67.0
873,1032865,8203,9987,2011/2012,2012-01-25 00:00:00,HOME_WIN,66.0,69.0
874,1032866,9989,9984,2011/2012,2012-01-25 00:00:00,DRAW,66.0,69.0
875,1032867,10000,9993,2011/2012,2012-01-25 00:00:00,HOME_WIN,66.0,68.0
876,1032868,9987,1773,2011/2012,2012-01-28 00:00:00,HOME_WIN,67.0,68.0
877,1032869,9991,9997,2011/2012,2012-01-28 00:00:00,HOME_WIN,63.0,67.0
878,1032870,9993,8635,2011/2012,2012-01-28 00:00:00,DRAW,73.0,66.0
879,1032871,9994,8203,2011/2012,2012-01-28 00:00:00,HOME_WIN,69.0,63.0
880,1032872,8571,10000,2011/2012,2012-01-28 00:00:00,DRAW,68.0,65.0
881,1032873,9998,8342,2011/2012,2012-01-29 00:00:00,AWAY_WIN,72.0,64.0
882,1032874,10001,9989,2011/2012,2012-01-28 00:00:00,AWAY_WIN,69.0,68.0
883,1032875,9984,9985,2011/2012,2012-01-29 00:00:00,AWAY_WIN,73.0,63.0
884,1032876,8342,9993,2011/2012,2012-02-05 00:00:00,HOME_WIN,66.0,72.0
885,1032877,8635,9987,2011/2012,2012-02-05 00:00:00,HOME_WIN,68.0,73.0
886,1032878,9997,9984,2011/2012,2012-02-04 00:00:00,AWAY_WIN,63.0,63.0
887,1032879,10000,10001,2011/2012,2012-02-04 00:00:00,HOME_WIN,68.0,68.0
888,1032881,9994,9998,2011/2012,2012-02-04 00:00:00,HOME_WIN,64.0,63.0
889,1032882,8203,8571,2011/2012,2012-02-04 00:00:00,DRAW,65.0,69.0
890,1032883,9989,9985,2011/2012,2012-02-04 00:00:00,AWAY_WIN,73.0,69.0
891,1032884,1773,9991,2011/2012,2012-02-04 00:00:00,AWAY_WIN,67.0,67.0
892,1032885,9985,8635,2011/2012,2012-02-12 00:00:00,AWAY_WIN,73.0,73.0
893,1032886,9987,9994,2011/2012,2012-02-11 00:00:00,AWAY_WIN,63.0,68.0
894,1032887,9991,8342,2011/2012,2012-02-12 00:00:00,AWAY_WIN,72.0,67.0
896,1032889,8571,9998,2011/2012,2012-02-11 00:00:00,DRAW,64.0,65.0
897,1032890,9989,10000,2011/2012,2012-02-11 00:00:00,HOME_WIN,68.0,69.0
898,1032891,10001,1773,2011/2012,2012-02-11 00:00:00,AWAY_WIN,67.0,68.0
899,1032892,9984,8203,2011/2012,2012-02-11 00:00:00,HOME_WIN,64.0,63.0
900,1032893,8342,8571,2011/2012,2012-02-19 00:00:00,HOME_WIN,65.0,72.0
901,1032894,8635,10001,2011/2012,2012-02-19 00:00:00,HOME_WIN,68.0,73.0
902,1032895,9997,9989,2011/2012,2012-02-18 00:00:00,DRAW,69.0,63.0
903,1032896,10000,9985,2011/2012,2012-02-19 00:00:00,HOME_WIN,55.0,68.0
904,1032897,1773,9984,2011/2012,2012-02-18 00:00:00,AWAY_WIN,63.0,67.0
905,1032898,9994,9991,2011/2012,2012-02-18 00:00:00,DRAW,67.0,63.0
907,1032900,9998,9987,2011/2012,2012-02-18 00:00:00,AWAY_WIN,68.0,64.0
908,1032901,9985,9997,2011/2012,2012-02-26 00:00:00,DRAW,63.0,73.0
909,1032902,9987,8342,2011/2012,2012-02-26 00:00:00,HOME_WIN,72.0,68.0
910,1032903,9993,1773,2011/2012,2012-02-25 00:00:00,HOME_WIN,67.0,71.0
911,1032904,8571,9994,2011/2012,2012-02-25 00:00:00,AWAY_WIN,63.0,61.0
912,1032905,9989,8635,2011/2012,2012-02-26 00:00:00,DRAW,73.0,69.0
913,1032906,10001,8203,2011/2012,2012-02-25 00:00:00,AWAY_WIN,69.0,68.0
914,1032907,9984,10000,2011/2012,2012-02-25 00:00:00,HOME_WIN,68.0,63.0
915,1032908,9991,9998,2011/2012,2012-02-25 00:00:00,HOME_WIN,64.0,67.0
916,1032909,8342,9985,2011/2012,2012-03-04 00:00:00,HOME_WIN,73.0,72.0
917,1032910,8635,9984,2011/2012,2012-03-04 00:00:00,HOME_WIN,63.0,73.0
918,1032911,9997,10000,2011/2012,2012-03-03 00:00:00,HOME_WIN,68.0,63.0
919,1032912,1773,9989,2011/2012,2012-03-03 00:00:00,DRAW,69.0,67.0
921,1032914,8571,9987,2011/2012,2012-03-03 00:00:00,HOME_WIN,68.0,65.0
922,1032915,8203,9991,2011/2012,2012-03-03 00:00:00,AWAY_WIN,67.0,69.0
923,1032916,9998,9993,2011/2012,2012-03-03 00:00:00,HOME_WIN,71.0,64.0
924,1032917,9985,1773,2011/2012,2012-03-18 00:00:00,HOME_WIN,67.0,73.0
925,1032918,9991,8571,2011/2012,2012-03-18 00:00:00,HOME_WIN,66.0,67.0
926,1032919,9993,9994,2011/2012,2012-03-18 00:00:00,DRAW,72.0,66.0
927,1032920,9997,8635,2011/2012,2012-03-18 00:00:00,DRAW,73.0,63.0
928,1032921,10000,8203,2011/2012,2012-03-18 00:00:00,HOME_WIN,69.0,68.0
929,1032922,9989,9998,2011/2012,2012-03-18 00:00:00,DRAW,64.0,69.0
930,1032923,10001,9987,2011/2012,2012-03-18 00:00:00,HOME_WIN,68.0,68.0
931,1032924,9984,8342,2011/2012,2012-03-18 00:00:00,AWAY_WIN,72.0,63.0
932,1032708,8342,1773,2011/2012,2011-08-13 00:00:00,HOME_WIN,63.0,67.0
934,1032710,9991,9985,2011/2012,2011-08-13 00:00:00,HOME_WIN,71.0,65.0
935,1032711,9993,10001,2011/2012,2011-08-13 00:00:00,HOME_WIN,64.0,67.0
936,1032712,9994,8635,2011/2012,2011-08-14 00:00:00,AWAY_WIN,73.0,72.0
937,1032713,8571,9984,2011/2012,2011-08-13 00:00:00,HOME_WIN,66.0,65.0
938,1032714,8203,9989,2011/2012,2011-08-14 00:00:00,HOME_WIN,69.0,69.0
939,1032715,9998,9997,2011/2012,2011-08-13 00:00:00,HOME_WIN,64.0,62.0
940,1032925,8342,9989,2011/2012,2012-03-21 00:00:00,HOME_WIN,69.0,72.0
941,1032926,8635,10000,2011/2012,2012-03-21 00:00:00,HOME_WIN,68.0,73.0
942,1032927,9987,9991,2011/2012,2012-03-21 00:00:00,HOME_WIN,67.0,68.0
944,1032929,9994,9984,2011/2012,2012-03-21 00:00:00,HOME_WIN,63.0,72.0
945,1032930,8571,9993,2011/2012,2012-03-21 00:00:00,HOME_WIN,66.0,65.0
946,1032931,8203,9985,2011/2012,2012-03-21 00:00:00,AWAY_WIN,73.0,64.0
947,1032932,9998,10001,2011/2012,2012-03-21 00:00:00,HOME_WIN,68.0,64.0
948,1032716,9985,8571,2011/2012,2011-08-21 00:00:00,HOME_WIN,65.0,71.0
949,1032717,9997,9994,2011/2012,2011-08-20 00:00:00,AWAY_WIN,72.0,64.0
950,1032718,10000,8342,2011/2012,2011-08-21 00:00:00,DRAW,67.0,68.0
951,1032719,1773,8203,2011/2012,2011-08-20 00:00:00,AWAY_WIN,69.0,63.0
952,1032720,9989,9993,2011/2012,2011-08-19 00:00:00,DRAW,71.0,69.0
954,1032722,9984,9987,2011/2012,2011-08-20 00:00:00,HOME_WIN,66.0,66.0
955,1032723,8635,9998,2011/2012,2011-08-21 00:00:00,DRAW,62.0,73.0
956,1032724,8342,8635,2011/2012,2011-08-28 00:00:00,DRAW,73.0,67.0
957,1032725,9987,8203,2011/2012,2011-08-27 00:00:00,DRAW,69.0,66.0
958,1032726,9991,9989,2011/2012,2011-08-27 00:00:00,HOME_WIN,69.0,65.0
959,1032727,9993,9985,2011/2012,2011-08-28 00:00:00,DRAW,71.0,71.0
960,1032728,9994,1773,2011/2012,2011-08-27 00:00:00,AWAY_WIN,63.0,72.0
961,1032729,8571,9997,2011/2012,2011-08-27 00:00:00,HOME_WIN,64.0,65.0
963,1032731,10001,9984,2011/2012,2011-08-27 00:00:00,AWAY_WIN,66.0,64.0
964,1032732,8635,8571,2011/2012,2011-09-11 00:00:00,HOME_WIN,65.0,73.0
965,1032733,9985,10001,2011/2012,2011-09-10 00:00:00,HOME_WIN,64.0,71.0
966,1032734,9997,9987,2011/2012,2011-09-09 00:00:00,AWAY_WIN,66.0,55.0
967,1032735,10000,9991,2011/2012,2011-09-11 00:00:00,AWAY_WIN,72.0,68.0
968,1032736,1773,9998,2011/2012,2011-09-10 00:00:00,HOME_WIN,62.0,63.0
969,1032737,8203,8342,2011/2012,2011-09-11 00:00:00,AWAY_WIN,67.0,69.0
970,1032738,9984,9993,2011/2012,2011-09-10 00:00:00,HOME_WIN,71.0,66.0
971,1032739,9989,9994,2011/2012,2011-09-10 00:00:00,DRAW,72.0,69.0
972,1032740,9987,9985,2011/2012,2011-09-18 00:00:00,HOME_WIN,71.0,66.0
973,1032741,9991,8635,2011/2012,2011-09-18 00:00:00,AWAY_WIN,73.0,72.0
974,1032742,9993,10000,2011/2012,2011-09-17 00:00:00,HOME_WIN,68.0,71.0
975,1032743,9994,8342,2011/2012,2011-09-18 00:00:00,AWAY_WIN,67.0,72.0
976,1032744,8571,1773,2011/2012,2011-09-17 00:00:00,HOME_WIN,63.0,65.0
977,1032745,9998,8203,2011/2012,2011-09-17 00:00:00,HOME_WIN,69.0,62.0
978,1032746,10001,9997,2011/2012,2011-09-17 00:00:00,HOME_WIN,63.0,64.0
979,1032747,9984,9989,2011/2012,2011-09-17 00:00:00,DRAW,69.0,66.0
980,1032748,8342,9998,2011/2012,2011-09-24 00:00:00,HOME_WIN,62.0,67.0
981,1032749,8635,9993,2011/2012,2011-09-25 00:00:00,HOME_WIN,71.0,73.0
982,1032750,9985,9984,2011/2012,2011-09-25 00:00:00,DRAW,66.0,55.0
983,1032751,9997,9991,2011/2012,2011-09-24 00:00:00,AWAY_WIN,72.0,64.0
984,1032752,10000,8571,2011/2012,2011-09-24 00:00:00,HOME_WIN,65.0,68.0
985,1032753,1773,9987,2011/2012,2011-09-24 00:00:00,DRAW,66.0,63.0
986,1032754,8203,9994,2011/2012,2011-09-24 00:00:00,AWAY_WIN,72.0,69.0
987,1032755,9989,10001,2011/2012,2011-09-24 00:00:00,DRAW,64.0,69.0
988,1032756,9985,9989,2011/2012,2011-10-02 00:00:00,HOME_WIN,69.0,71.0
989,1032757,9987,8635,2011/2012,2011-10-02 00:00:00,AWAY_WIN,73.0,66.0
990,1032758,9991,1773,2011/2012,2011-10-01 00:00:00,HOME_WIN,67.0,72.0
991,1032759,9993,8342,2011/2012,2011-10-02 00:00:00,DRAW,67.0,71.0
992,1032760,8571,8203,2011/2012,2011-10-01 00:00:00,HOME_WIN,69.0,65.0
993,1032761,9998,9994,2011/2012,2011-10-01 00:00:00,DRAW,72.0,62.0
995,1032763,9984,9997,2011/2012,2011-10-01 00:00:00,DRAW,64.0,66.0
996,1223976,8571,8635,2012/2013,2012-07-28 00:00:00,DRAW,74.0,65.0
997,1223977,9993,9994,2012/2013,2012-07-28 00:00:00,AWAY_WIN,64.0,71.0
998,1223980,9998,1773,2012/2013,2012-07-28 00:00:00,HOME_WIN,66.0,66.0
999,1223981,9985,10000,2012/2013,2012-07-29 00:00:00,AWAY_WIN,68.0,71.0
1000,1223982,8203,9986,2012/2013,2012-07-28 00:00:00,HOME_WIN,58.0,71.0
1001,1223983,8342,8475,2012/2013,2012-07-28 00:00:00,HOME_WIN,65.0,67.0
1002,1223984,9991,9989,2012/2013,2012-07-29 00:00:00,HOME_WIN,63.0,71.0
1003,1223985,9987,9984,2012/2013,2012-07-29 00:00:00,DRAW,67.0,68.0
1004,1224055,8342,9987,2012/2013,2012-10-07 00:00:00,DRAW,65.0,71.0
1005,1224056,9985,8635,2012/2013,2012-10-07 00:00:00,HOME_WIN,74.0,71.0
1006,1224057,9993,9991,2012/2013,2012-10-05 00:00:00,DRAW,71.0,71.0
1007,1224058,9986,1773,2012/2013,2012-10-06 00:00:00,AWAY_WIN,66.0,57.0
1008,1224059,10000,9984,2012/2013,2012-10-06 00:00:00,HOME_WIN,63.0,68.0
1009,1224060,9994,9989,2012/2013,2012-10-06 00:00:00,DRAW,63.0,72.0
1010,1224061,8203,8571,2012/2013,2012-10-06 00:00:00,AWAY_WIN,66.0,65.0
1011,1224062,8475,9998,2012/2013,2012-10-06 00:00:00,DRAW,63.0,65.0
1012,1224063,8635,8475,2012/2013,2012-10-19 00:00:00,HOME_WIN,65.0,74.0
1013,1224064,9987,9993,2012/2013,2012-10-20 00:00:00,HOME_WIN,71.0,65.0
1014,1224065,9991,8571,2012/2013,2012-10-20 00:00:00,AWAY_WIN,66.0,71.0
1015,1224066,10000,9994,2012/2013,2012-10-20 00:00:00,AWAY_WIN,72.0,68.0
1016,1224067,1773,8342,2012/2013,2012-10-20 00:00:00,HOME_WIN,71.0,66.0
1017,1224068,9989,9986,2012/2013,2012-10-20 00:00:00,AWAY_WIN,57.0,63.0
1018,1224069,9998,9985,2012/2013,2012-10-21 00:00:00,HOME_WIN,71.0,63.0
1019,1224070,9984,8203,2012/2013,2012-10-20 00:00:00,AWAY_WIN,65.0,67.0
1020,1224071,8342,9994,2012/2013,2012-10-28 00:00:00,AWAY_WIN,72.0,71.0
1021,1224072,9985,9984,2012/2013,2012-10-26 00:00:00,HOME_WIN,67.0,71.0
1022,1224073,9991,9998,2012/2013,2012-10-27 00:00:00,HOME_WIN,63.0,71.0
1023,1224074,9993,1773,2012/2013,2012-10-27 00:00:00,AWAY_WIN,66.0,71.0
1024,1224075,9986,8635,2012/2013,2012-10-27 00:00:00,HOME_WIN,74.0,57.0
1025,1224076,8571,9987,2012/2013,2012-10-28 00:00:00,DRAW,65.0,66.0
1026,1224077,8203,9989,2012/2013,2012-10-27 00:00:00,HOME_WIN,63.0,65.0
1027,1224078,8475,10000,2012/2013,2012-10-27 00:00:00,AWAY_WIN,68.0,65.0
1028,1224079,8635,9991,2012/2013,2012-10-30 00:00:00,HOME_WIN,71.0,74.0
1029,1224080,9987,9985,2012/2013,2012-10-31 00:00:00,AWAY_WIN,71.0,65.0
1030,1224081,10000,9986,2012/2013,2012-10-31 00:00:00,HOME_WIN,57.0,68.0
1031,1224082,1773,8203,2012/2013,2012-10-31 00:00:00,HOME_WIN,65.0,66.0
1032,1224083,9994,8475,2012/2013,2012-10-31 00:00:00,HOME_WIN,66.0,72.0
1033,1224084,9989,8342,2012/2013,2012-10-31 00:00:00,HOME_WIN,71.0,63.0
1034,1224085,9998,8571,2012/2013,2012-10-31 00:00:00,HOME_WIN,66.0,63.0
1035,1224086,9984,9993,2012/2013,2012-10-31 00:00:00,HOME_WIN,71.0,67.0
1036,1224087,8342,10000,2012/2013,2012-11-04 00:00:00,AWAY_WIN,68.0,71.0
1037,1224088,9985,1773,2012/2013,2012-11-04 00:00:00,HOME_WIN,66.0,71.0
1038,1224089,9991,9987,2012/2013,2012-11-03 00:00:00,AWAY_WIN,65.0,71.0
1039,1224090,9993,8475,2012/2013,2012-11-03 00:00:00,AWAY_WIN,66.0,56.0
1040,1224091,9986,9994,2012/2013,2012-11-03 00:00:00,AWAY_WIN,72.0,57.0
1041,1224092,8571,9989,2012/2013,2012-11-03 00:00:00,HOME_WIN,63.0,66.0
1042,1224093,8203,8635,2012/2013,2012-11-03 00:00:00,AWAY_WIN,74.0,65.0
1043,1224094,9998,9984,2012/2013,2012-11-03 00:00:00,HOME_WIN,67.0,63.0
1044,1224095,8635,8342,2012/2013,2012-11-11 00:00:00,HOME_WIN,71.0,74.0
1045,1224096,9987,9998,2012/2013,2012-11-11 00:00:00,HOME_WIN,63.0,65.0
1046,1224097,10000,8203,2012/2013,2012-11-10 00:00:00,DRAW,65.0,68.0
1047,1224098,1773,8571,2012/2013,2012-11-10 00:00:00,DRAW,66.0,66.0
1048,1224099,9994,9985,2012/2013,2012-11-09 00:00:00,HOME_WIN,71.0,72.0
1049,1224100,9989,9993,2012/2013,2012-11-10 00:00:00,AWAY_WIN,56.0,63.0
1050,1224101,8475,9986,2012/2013,2012-11-10 00:00:00,DRAW,57.0,66.0
1051,1224102,9984,9991,2012/2013,2012-11-10 00:00:00,DRAW,71.0,67.0
1052,1224103,8635,8571,2012/2013,2012-11-18 00:00:00,HOME_WIN,66.0,74.0
1053,1224104,9986,8203,2012/2013,2012-11-17 00:00:00,DRAW,65.0,57.0
1054,1224105,10000,9985,2012/2013,2012-11-18 00:00:00,DRAW,71.0,68.0
1055,1224106,1773,9998,2012/2013,2012-11-17 00:00:00,AWAY_WIN,63.0,66.0
1056,1224107,9994,9993,2012/2013,2012-11-18 00:00:00,HOME_WIN,56.0,72.0
1057,1224108,9989,9991,2012/2013,2012-11-17 00:00:00,HOME_WIN,71.0,63.0
1058,1224109,8475,8342,2012/2013,2012-11-17 00:00:00,AWAY_WIN,67.0,66.0
